source,id,title,authors,publication_year,publisher,language,rights,access,is_public_domain,isbn,oclc_num,lccn,bib_fmt,pub_place,holding_library,source_url,catalog_url
hathitrust,uc1.31822013797600,The story of pollination / With drawings by Hilda Kern,"Meeuse, Bastiaan",1961,"Ronald Press Co., [1961]",eng,pd,allow,True,,326338,61015612,BK,nyu,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.31822013797600,https://catalog.hathitrust.org/Record/000004689
hathitrust,umn.31951000159427v,The story of pollination / With drawings by Hilda Kern,"Meeuse, Bastiaan",1961,"Ronald Press Co., [1961]",eng,pd,allow,True,,326338,61015612,BK,nyu,UMN,https://babel.hathitrust.org/cgi/pt?id=umn.31951000159427v,https://catalog.hathitrust.org/Record/000004689
hathitrust,osu.32435003696655,The story of pollination / With drawings by Hilda Kern,"Meeuse, Bastiaan",1961,"Ronald Press Co., [1961]",eng,pd,allow,True,,326338,61015612,BK,nyu,OU,https://babel.hathitrust.org/cgi/pt?id=osu.32435003696655,https://catalog.hathitrust.org/Record/000004689
hathitrust,osu.32435003696648,The story of pollination / With drawings by Hilda Kern,"Meeuse, Bastiaan",1961,"Ronald Press Co., [1961]",eng,pd,allow,True,,326338,61015612,BK,nyu,OU,https://babel.hathitrust.org/cgi/pt?id=osu.32435003696648,https://catalog.hathitrust.org/Record/000004689
hathitrust,uc1.31210010351201,The story of pollination / With drawings by Hilda Kern,"Meeuse, Bastiaan",1961,"Ronald Press Co., [1961]",eng,pd,allow,True,,326338,61015612,BK,nyu,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.31210010351201,https://catalog.hathitrust.org/Record/000004689
hathitrust,mdp.39015000153463,The story of pollination / With drawings by Hilda Kern,"Meeuse, Bastiaan",1961,"Ronald Press Co., [1961]",eng,pd,allow,True,,326338,61015612,BK,nyu,MIU,https://babel.hathitrust.org/cgi/pt?id=mdp.39015000153463,https://catalog.hathitrust.org/Record/000004689
hathitrust,rul.39030011207455,The story of pollination / With drawings by Hilda Kern,"Meeuse, Bastiaan",1961,"Ronald Press Co., [1961]",eng,pd,allow,True,,326338,61015612,BK,nyu,NJR,https://babel.hathitrust.org/cgi/pt?id=rul.39030011207455,https://catalog.hathitrust.org/Record/000004689
hathitrust,uga1.32108008842653,The story of pollination / With drawings by Hilda Kern,"Meeuse, Bastiaan",1961,"Ronald Press Co., [1961]",eng,pd,allow,True,,326338,61015612,BK,nyu,GU,https://babel.hathitrust.org/cgi/pt?id=uga1.32108008842653,https://catalog.hathitrust.org/Record/000004689
hathitrust,ufl.31262070519508,The story of pollination / With drawings by Hilda Kern,"Meeuse, Bastiaan",1961,"Ronald Press Co., [1961]",eng,pd,allow,True,,326338,61015612,BK,nyu,FU,https://babel.hathitrust.org/cgi/pt?id=ufl.31262070519508,https://catalog.hathitrust.org/Record/000004689
hathitrust,rul.39030019055666,The story of pollination / With drawings by Hilda Kern,"Meeuse, Bastiaan",1961,"Ronald Press Co., [1961]",eng,pd,allow,True,,326338,61015612,BK,nyu,NJR,https://babel.hathitrust.org/cgi/pt?id=rul.39030019055666,https://catalog.hathitrust.org/Record/000004689
hathitrust,cub.p107341306008,The story of pollination / With drawings by Hilda Kern,"Meeuse, Bastiaan",1961,"Ronald Press Co., [1961]",eng,pd,allow,True,,326338,61015612,BK,nyu,COU,https://babel.hathitrust.org/cgi/pt?id=cub.p107341306008,https://catalog.hathitrust.org/Record/000004689
hathitrust,uiug.30112009927713,The story of pollination / With drawings by Hilda Kern,"Meeuse, Bastiaan",1961,"Ronald Press Co., [1961]",eng,pd,allow,True,,326338,61015612,BK,nyu,UIU,https://babel.hathitrust.org/cgi/pt?id=uiug.30112009927713,https://catalog.hathitrust.org/Record/000004689
hathitrust,uc1.l0079982559,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.l0079982559,https://catalog.hathitrust.org/Record/000004743
hathitrust,uc1.l0082610494,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.l0082610494,https://catalog.hathitrust.org/Record/000004743
hathitrust,uc1.l0082610452,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.l0082610452,https://catalog.hathitrust.org/Record/000004743
hathitrust,uc1.aa0008710766,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.aa0008710766,https://catalog.hathitrust.org/Record/000004743
hathitrust,uc1.aa0008710774,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.aa0008710774,https://catalog.hathitrust.org/Record/000004743
hathitrust,osu.32435020326229,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,OU,https://babel.hathitrust.org/cgi/pt?id=osu.32435020326229,https://catalog.hathitrust.org/Record/000004743
hathitrust,osu.32435020326203,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,OU,https://babel.hathitrust.org/cgi/pt?id=osu.32435020326203,https://catalog.hathitrust.org/Record/000004743
hathitrust,pur1.32754064409125,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,PUR,https://babel.hathitrust.org/cgi/pt?id=pur1.32754064409125,https://catalog.hathitrust.org/Record/000004743
hathitrust,pur1.32754064409117,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,PUR,https://babel.hathitrust.org/cgi/pt?id=pur1.32754064409117,https://catalog.hathitrust.org/Record/000004743
hathitrust,inu.30000044978009,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,INU,https://babel.hathitrust.org/cgi/pt?id=inu.30000044978009,https://catalog.hathitrust.org/Record/000004743
hathitrust,umn.31951d00628818i,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,UMN,https://babel.hathitrust.org/cgi/pt?id=umn.31951d00628818i,https://catalog.hathitrust.org/Record/000004743
hathitrust,uc1.c022305357,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.c022305357,https://catalog.hathitrust.org/Record/000004743
hathitrust,uc1.c051339042,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.c051339042,https://catalog.hathitrust.org/Record/000004743
hathitrust,uc1.c024880950,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.c024880950,https://catalog.hathitrust.org/Record/000004743
hathitrust,uc1.c022305366,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.c022305366,https://catalog.hathitrust.org/Record/000004743
hathitrust,mdp.39015030532470,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,MIU,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030532470,https://catalog.hathitrust.org/Record/000004743
hathitrust,mdp.39015030532462,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,MIU,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030532462,https://catalog.hathitrust.org/Record/000004743
hathitrust,mdp.39015030532454,"Federal reclamation and related laws annotated. Richard K. Pelz, editor.",United States.,1989,"U.S. Bureau of Reclamation, 1972-1989.",eng,pd,allow,True,,329342,72600812,BK,dcu,MIU,https://babel.hathitrust.org/cgi/pt?id=mdp.39015030532454,https://catalog.hathitrust.org/Record/000004743
hathitrust,umn.319510018122801,"The greatness of Louis XIV, edited and with an introd. by William F. Church.","Church, William Farr, 1912-",1972,Heath [1972],eng,ic,deny,False,0669820164,506577,72005149,BK,mau,UMN,https://babel.hathitrust.org/cgi/pt?id=umn.319510018122801,https://catalog.hathitrust.org/Record/000006739
hathitrust,osu.32435002510261,"The greatness of Louis XIV, edited and with an introd. by William F. Church.","Church, William Farr, 1912-",1972,Heath [1972],eng,ic,deny,False,0669820164,506577,72005149,BK,mau,OU,https://babel.hathitrust.org/cgi/pt?id=osu.32435002510261,https://catalog.hathitrust.org/Record/000006739
hathitrust,ucbk.ark:/28722/h2v11vz7w,"Report of the Sanitary Commission of Massachusetts, 1850, by Lemuel Shattuck and others, with a foreword by Charles-Edward Amory Winslow.",Massachusetts. Sanitary Commission.,1948,"Harvard Univ. Press, 1948.",eng,ic,deny,False,,543790,48011476,BK,mau,UC,https://babel.hathitrust.org/cgi/pt?id=ucbk.ark%3A/28722/h2v11vz7w,https://catalog.hathitrust.org/Record/000007401
hathitrust,uc1.$b642144,"Report of the Sanitary Commission of Massachusetts, 1850, by Lemuel Shattuck and others, with a foreword by Charles-Edward Amory Winslow.",Massachusetts. Sanitary Commission.,1948,"Harvard Univ. Press, 1948.",eng,ic,deny,False,,543790,48011476,BK,mau,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.%24b642144,https://catalog.hathitrust.org/Record/000007401
hathitrust,uiug.30112023415000,"Report of the Sanitary Commission of Massachusetts, 1850, by Lemuel Shattuck and others, with a foreword by Charles-Edward Amory Winslow.",Massachusetts. Sanitary Commission.,1948,"Harvard Univ. Press, 1948.",eng,ic,deny,False,,543790,48011476,BK,mau,UIU,https://babel.hathitrust.org/cgi/pt?id=uiug.30112023415000,https://catalog.hathitrust.org/Record/000007401
hathitrust,uiug.30112049057687,Politics and the common man; an introduction to political behavior [by] H. T. Reynolds.,"Reynolds, H. T.",1974,"Dorsey Press, 1974.",eng,ic,deny,False,0256015341,960374,,BK,ilu,UIU,https://babel.hathitrust.org/cgi/pt?id=uiug.30112049057687,https://catalog.hathitrust.org/Record/000015492
hathitrust,mdp.39015095030121,Ecological effects of offshore dredging and beach nourishment : a review / by John R. Thompson.,"Thompson, John R.,",1973,"U.S. Army Coastal Engineering Research Center, 1973.",eng,pd,allow,True,,1027357,,BK,dcu,MIU,https://babel.hathitrust.org/cgi/pt?id=mdp.39015095030121,https://catalog.hathitrust.org/Record/000016886
hathitrust,mdp.39015023102158,Ecological effects of offshore dredging and beach nourishment : a review / by John R. Thompson.,"Thompson, John R.,",1973,"U.S. Army Coastal Engineering Research Center, 1973.",eng,pd,allow,True,,1027357,,BK,dcu,MIU,https://babel.hathitrust.org/cgi/pt?id=mdp.39015023102158,https://catalog.hathitrust.org/Record/000016886
hathitrust,mdp.39015001659898,Marriage and family interaction / Robert R. Bell.,"Bell, Robert R., 1924-1993.",1975,"Dorsey Press, 1975.",eng,ic,deny,False,,1364805,74024457,BK,ilu,MIU,https://babel.hathitrust.org/cgi/pt?id=mdp.39015001659898,https://catalog.hathitrust.org/Record/000017274
hathitrust,uiug.30112006529660,Marriage and family interaction / Robert R. Bell.,"Bell, Robert R., 1924-1993.",1975,"Dorsey Press, 1975.",eng,ic,deny,False,,1364805,74024457,BK,ilu,UIU,https://babel.hathitrust.org/cgi/pt?id=uiug.30112006529660,https://catalog.hathitrust.org/Record/000017274
hathitrust,uiug.30112049038000,Marriage and family interaction / Robert R. Bell.,"Bell, Robert R., 1924-1993.",1975,"Dorsey Press, 1975.",eng,ic,deny,False,,1364805,74024457,BK,ilu,UIU,https://babel.hathitrust.org/cgi/pt?id=uiug.30112049038000,https://catalog.hathitrust.org/Record/000017274
hathitrust,mdp.39015002108325,"Features of various offshore structures / by Joseph Peraino, Burr L. Chase, Tomasz Plodowski, and Lydon Amy.","Peraino, Joseph.",1975,"U.S. Army Coastal Engineering Research Center, 1975.",eng,pd,allow,True,,1620676,,BK,vau,MIU,https://babel.hathitrust.org/cgi/pt?id=mdp.39015002108325,https://catalog.hathitrust.org/Record/000020814
hathitrust,mdp.39015095030212,"Features of various offshore structures / by Joseph Peraino, Burr L. Chase, Tomasz Plodowski, and Lydon Amy.","Peraino, Joseph.",1975,"U.S. Army Coastal Engineering Research Center, 1975.",eng,pd,allow,True,,1620676,,BK,vau,MIU,https://babel.hathitrust.org/cgi/pt?id=mdp.39015095030212,https://catalog.hathitrust.org/Record/000020814
hathitrust,uc1.b5282090,Diseases of muscle : a study in pathology / Raymond D. Adams.,"Adams, Raymond D. 1911-2008.",1975,"Medical Dept., Harper & Row, [1975]",eng,ic,deny,False,"9780061400568,0061400564",1548092,74034141,BK,mdu,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.b5282090,https://catalog.hathitrust.org/Record/000024863
hathitrust,mdp.39015003242412,Diseases of muscle : a study in pathology / Raymond D. Adams.,"Adams, Raymond D. 1911-2008.",1975,"Medical Dept., Harper & Row, [1975]",eng,ic,deny,False,"9780061400568,0061400564",1548092,74034141,BK,mdu,MIU,https://babel.hathitrust.org/cgi/pt?id=mdp.39015003242412,https://catalog.hathitrust.org/Record/000024863
hathitrust,uiug.30112037968283,"Community indicators : improving community management : a report / by the community indicators policy research project, Lyndon B. Johnson School of Public Affairs, the University of Texas at Austin.",Lyndon B. Johnson School of Public Affairs.,1974,"The University, 1974.",eng,und,deny,False,,1551176,,BK,txu,UIU,https://babel.hathitrust.org/cgi/pt?id=uiug.30112037968283,https://catalog.hathitrust.org/Record/000025431
hathitrust,mdp.39015034686694,"Stilleben in Europa : [Ausstellung], Westfälisches Landesmuseum für Kunst und Kulturgeschichte Münster, 25.11.1979-24.2.1980, Staatliche Kunsthalle Baden-Baden, 15.3.-15.6.1980 : [Katalog / im Auftrage des Landschaftsverbandes Westfalen-Lippe und der Staatlichen Kunsthalle Baden-Baden hrsg. von Gerhard Langemeyer und Hans-Albert Peters].",,1979,"Landschaftsverband Westfalen-Lippe, 1979.",ger,ic,deny,False,,6426074,80472170,BK,gw ,MIU,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034686694,https://catalog.hathitrust.org/Record/000026405
hathitrust,uc1.c046709010,"Stilleben in Europa : [Ausstellung], Westfälisches Landesmuseum für Kunst und Kulturgeschichte Münster, 25.11.1979-24.2.1980, Staatliche Kunsthalle Baden-Baden, 15.3.-15.6.1980 : [Katalog / im Auftrage des Landschaftsverbandes Westfalen-Lippe und der Staatlichen Kunsthalle Baden-Baden hrsg. von Gerhard Langemeyer und Hans-Albert Peters].",,1979,"Landschaftsverband Westfalen-Lippe, 1979.",ger,ic,deny,False,,6426074,80472170,BK,gw ,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.c046709010,https://catalog.hathitrust.org/Record/000026405
hathitrust,uc1.c008858404,"Deutsche romanische Skulptur, 1050-1250 / Rainer Budde ; Aufnahmen, Albert Hirmer u. Irmgard Ernstmeier Hirmer","Budde, Rainer, 1939-",1979,"Hirmer, 1979",ger,ic,deny,False,,6593456,,BK,gw ,UC,https://babel.hathitrust.org/cgi/pt?id=uc1.c008858404,https://catalog.hathitrust.org/Record/000026528
hathitrust,mdp.39015015428744,A glossary of coastal engineering terms / compiled by Richard H. Allen.,"Allen, Richard H.,",1972,"U.S. Army Coastal Engineering Research Center, 1972.",eng,pd,allow,True,,1087986,,BK,dcu,MIU,https://babel.hathitrust.org/cgi/pt?id=mdp.39015015428744,https://catalog.hathitrust.org/Record/000028162
